152,516
551,568
181,564
536,564
599,76
137,644
470,534
143,649
546,666
724,116
581,659
597,685
361,323
305,675
651,569
55,7
454,478
284,132
462,720
80,226
334,462
660,477
700,154
110,573
273,653
301,708
21,67
353,411
683,107
390,611
97,433
655,74
307,571
89,326
633,603
722,561
656,21
569,728
391,161
7,136
251,237
694,65
330,49
30,106
584,228
465,641
425,62
360,97
569,695
700,299
722,337
226,502
564,691
564,120
628,251
626,558
526,142
708,453
246,194
162,534
712,186
598,36
314,682
197,665
514,212
524,220
325,580
472,493
280,371
120,658
636,109
423,234
440,517
33,15
185,6
253,326
245,509
253,616
269,293
350,92
130,18
500,657
23,341
86,269
87,726
73,372
666,615
506,455
630,241
671,250
239,296
424,353
458,385
399,304
286,537
668,461
48,660
120,428
113,695
461,344
105,726
142,608
536,341
193,304
223,645
335,174
31,181
314,47
427,66
52,224
695,599
48,153
117,645
381,135
235,375
469,523
476,265
21,196
321,617
110,490
483,335
539,590
132,159
286,240
559,579
423,482
662,275
39,521
100,59
329,50
508,108
324,553
416,227
255,478
427,435
619,92
400,292
699,513
63,532
260,397
483,371
662,125
339,590
438,55
400,52
514,119
544,503
526,346
657,193
90,357
136,46
293,581
407,230
312,87
330,681
42,74
431,227
75,713
248,372
196,141
676,397
148,721
252,553
40,411
350,660
315,516
407,278
430,379
83,54
496,547
241,635
562,153
694,360
203,634
441,333
46,724
500,473
26,340
597,480
413,696
52,170
383,583
346,419
613,226
375,697
264,652
163,191
336,188
637,515
636,62
498,338
568,344
49,471
372,82
620,462
12,322
231,402
636,547
81,218
235,146
71,293
246,212
31,449
538,441
375,666
206,299
330,168
586,477
214,115
692,727
384,371
629,691
576,314
3,145
74,69
467,109
16,157
431,169
111,278
623,499
629,246
129,131
219,30
198,425
376,84
689,535
247,35
183,305
652,472
417,128
241,140
220,175
203,260
124,480
123,391
623,695
610,300
285,165
555,123
585,239
559,519
148,246
206,548
673,561
83,323
399,229
211,514
217,421
649,109
359,624
195,728
161,613
206,643
602,679
23,343
666,714
697,256
401,415
443,622
189,726
480,86
665,580
527,354
266,212
553,167
649,594
674,345
208,619
639,622
438,163
480,576
372,515
675,583
93,356
52,346
279,117
526,279
636,144
645,123
643,387
520,359
48,631
128,290
631,443
276,471
39,425
324,443
250,470
289,60
726,662
608,309
46,221
347,190
581,619
237,55
634,309
229,69
500,32
187,727
419,412
163,608
354,645
545,99
549,43
12,391
424,716
298,250
442,354
561,682
125,346
79,376
685,198
220,331
538,643
7,170
487,289
676,262
452,551
203,421
565,61
268,517
201,342
559,445
46,577
463,693
439,181
471,280
364,213
70,216
198,261
350,1
686,508
610,233
31,123
150,561
25,58
662,336
615,526
168,285
166,316
608,118
700,69
589,298
359,536
107,484
370,39
235,574
680,139
165,128
555,506
36,208
657,203
21,663
8,396
423,501
243,431
78,426
171,207
560,151
445,670
570,625
571,31
322,697
675,341
184,548
580,368
537,462
206,718
653,429
601,244
0,171
371,307
53,509
387,537
150,60
62,172
154,280
548,2
181,485
468,217
692,713
246,86
472,699
608,460
591,100
215,691
19,369
272,111
169,28
52,597
111,88
721,2
417,50
26,5
334,586
435,344
278,108
540,585
341,214
618,415
583,370
549,567
512,663
137,64
46,479
290,327
71,107
612,444
643,143
380,604
249,109
728,549
287,633
388,126
320,294
229,128
673,47
471,600
275,359
41,403
676,519
12,66
680,633
687,415
104,4
121,501
309,84
473,679
590,39
292,396
76,576
553,693
705,206
429,385
585,59
382,619
9,491
549,590
587,535
146,195
93,223
140,185
536,691
719,631
243,531
114,457
264,616
332,304
582,71
154,720
208,251
716,253
354,273
328,11
377,673
186,158
507,8
647,652
480,534
108,322
362,279
564,500
526,467
231,708
121,368
373,504
246,572
187,324
362,626
193,596
92,332
211,728
316,328
556,274
716,175
699,451
667,519
325,420
609,64
692,171
433,700
406,534
711,356
54,446
636,349
236,604
31,134
170,88
662,42
321,46
3,92
538,202
714,495
315,481
17,645
400,584
504,98
350,508
488,424
435,138
454,582
16,111
206,435
477,118
448,535
482,596
195,571
507,270
10,438
153,614
583,299
6,173
614,5
532,564
142,565
606,582
315,617
669,325
12,15
520,605
714,393
317,39
605,248
354,714
160,700
235,347
100,720
589,134
302,594
565,436
571,448
203,638
14,515
504,592
51,485
229,510
190,650
647,494
70,554
440,77
604,436
461,376
413,450
163,221
439,45
254,257
88,350
167,718
23,639
172,76
345,278
694,343
466,310
154,146
677,578
63,601
548,488
50,338
597,30
52,244
460,408
148,637
179,359
413,558
651,48
339,309
554,618
594,633
134,97
633,495
435,675
410,171
59,390
456,233
58,645
628,721
331,313
334,247
403,367
558,528
44,287
443,451
672,465
535,430
720,121
279,376
525,312
368,297
428,599
414,461
67,409
541,0
80,697
108,385
649,186
106,474
561,102
663,28
146,622
167,369
674,28
365,633
239,300
676,429
51,413
236,363
586,86
407,164
334,608
457,598
448,88
339,70
246,616
645,312
289,464
303,302
583,457
136,208
728,522
354,691
154,665
285,337
520,393
544,289
180,15
266,67
242,338
202,579
625,301
157,132
447,595
74,57
253,632
266,670
343,18
422,494
378,343
391,488
422,360
351,341
107,496
0,522
78,168
566,401
259,41
436,178
334,658
534,322
167,187
208,305
59,511
70,32
426,699
429,629
554,357
391,195
592,249
209,450
334,187
546,66
535,72
728,696
616,252
330,269
685,220
225,715
386,653
600,282
530,331
400,96
635,596
233,545
456,541
70,159
150,117
492,157
641,274
364,296
102,168
31,582
693,18
669,219
666,510
678,705
178,292
461,193
717,368
684,606
74,680
451,390
532,180
527,548
405,570
292,718
85,421
641,503
449,366
627,492
501,608
392,89
267,254
89,366
380,267
136,379
350,236
44,29
481,480
480,397
258,492
50,568
656,68
57,60
121,238
618,615
555,552
113,191
146,188
414,457
338,37
369,570
717,317
579,619
98,308
681,414
655,455
65,198
127,161
293,715
594,108
668,109
328,669
59,561
573,222
393,711
33,651
638,558
522,146
301,384
506,147
511,485
469,296
117,473
638,247
146,342
440,60
119,277
343,288
228,111
722,16
634,313
658,122
49,319
515,592
453,137
135,325
507,623
708,117
148,323
323,299
414,402
366,329
697,712
691,4
243,612
481,114
373,235
169,531
326,686
668,529
180,287
699,394
257,58
67,211
111,606
418,245
139,333
264,576
457,637
335,331
380,243
380,519
426,424
313,307
53,321
100,513
277,296
598,332
506,294
219,404
264,362
413,550
289,174
47,32
677,297
611,130
509,118
170,41
273,501
363,454
432,56
101,528
96,681
568,728
355,594
450,602
728,485
713,63
224,125
160,269
348,444
343,331
310,638
279,559
171,412
543,548
328,7
417,53
677,97
328,666
138,348
68,321
513,82
632,358
390,332
377,96
190,700
73,176
698,108
243,572
611,540
644,625
421,421
705,291
155,591
586,348
512,346
444,612
21,9
510,663
280,228
238,119
276,360
674,284
103,420
389,188
634,210
714,567
475,721
570,409
435,235
119,697
634,669
712,678
654,174
140,128
659,721
144,292
1,611
323,276
376,570
114,472
135,530
477,134
686,346
334,494
7,306
188,220
674,719
646,530
142,119
489,550
533,622
299,142
377,13
484,496
191,370
335,456
663,168
572,355
405,360
118,132
178,368
234,182
727,684
5,444
59,404
557,727
108,182
126,42
385,481
653,216
148,307
348,200
167,230
547,643
727,201
105,591
412,311
650,199
476,2
612,192
603,641
367,723
95,360
417,627
479,684
697,196
623,266
163,647
330,220
247,253
410,198
352,381
147,498
702,568
223,315
629,467
637,42
276,446
212,19
568,536
576,383
47,163
311,37
396,15
148,549
466,512
209,626
135,420
401,88
679,557
626,365
282,655
642,402
131,378
649,189
429,57
719,504
544,492
448,196
189,355
16,717
179,365
511,428
64,437
164,245
401,116
44,446
511,444
341,273
224,113
640,533
715,469
230,77
22,634
10,714
55,375
596,516
116,712
55,606
7,274
7,198
18,421
69,25
635,367
496,30
226,552
579,619
445,215
122,101
258,614
480,705
458,358
449,171
534,262
236,99
546,1
546,378
14,346
689,195
34,493
347,408
216,247
676,108
158,301
1,403
329,302
236,139
275,83
333,236
566,370
0,53
605,645
372,87
363,65
169,496
151,313
97,392
604,441
111,209
267,351
321,520
415,176
348,424
558,286
513,316
330,13
259,135
591,542
385,555
644,286
162,521
116,312
31,98
562,142
28,542
330,221
201,354
260,448
170,105
122,361
570,271
241,345
166,66
56,369
72,351
1,70
636,686
502,400
486,4
251,317
544,126
696,25
340,166
594,557
213,588
535,78
282,431
352,722
146,312
32,302
652,704
59,655
495,543
412,712
570,185
273,354
168,183
92,690
101,2
294,476
72,490
508,705
94,35
247,492
326,629
661,13
325,363
552,712
646,615
207,153
135,497
613,141
645,496
112,599
391,123
644,715
505,558
49,131
63,139
422,195
609,61
614,57
514,556
90,440
348,490
307,698
647,322
313,213
36,98
110,403
49,568
454,207
585,135
538,114
186,14
431,324
637,619
623,525
432,28
378,423
639,686
242,210
12,278
677,184
293,263
83,285
189,250
103,572
546,113
458,420
655,62
632,341
484,688
676,238
177,77
654,436
257,209
258,388
672,583
535,239
377,95
705,585
699,664
451,467
472,523
393,307
290,315
403,352
71,56
675,321
44,213
372,132
558,228
512,131
85,359
395,372
406,209
411,447
676,101
317,508
112,68
37,649
254,554
0,349
445,130
506,87
339,382
704,397
450,585
380,172
95,622
406,492
203,511
391,624
213,90
383,387
412,383
600,320
267,79
83,88
242,2
587,350
724,56
313,497
38,335
573,555
592,567
210,282
133,117
475,679
147,339
96,444
674,241
216,720
278,124
114,669
58,386
665,36
402,709
195,313
662,45
365,169
93,551
509,725
223,424
219,289
12,336
654,97
628,471
649,376
288,101
503,117
195,444
327,450
700,462
330,259
519,335
328,241
42,457
75,533
354,2
41,159
197,516
710,30
512,682
621,301
416,548
685,602
728,158
640,169
299,22
192,631
427,276
327,113
4,715
275,379
106,209
125,459
444,400
632,77
340,354
300,241
178,179
163,567
13,255
358,148
41,496
277,75
177,595
64,627
170,586
472,11
293,303
714,14
618,567
316,646
480,478
530,132
667,334
383,450
596,716
336,111
236,512
686,687
173,396
686,48
312,459
360,555
668,365
467,139
13,426
28,532
462,641
537,101
146,491
57,606
274,151
721,10
584,407
281,145
451,405
374,437
176,434
658,63
65,418
106,150
124,700
220,485
243,447
298,537
682,528
452,318
303,32
697,640
144,302
556,235
165,598
136,475
393,241
194,3
48,502
414,246
489,140
324,482
252,209
430,526
53,67
142,397
294,499
309,256
247,680
161,398
284,205
162,381
299,668
277,267
351,19
516,124
695,157
691,271
617,367
697,108
496,406
256,581
215,143
134,35
230,200
486,723
135,1
556,710
3,59
323,588
521,500
325,475
414,377
541,134
624,503
121,243
33,471
685,528
576,521
697,724
174,108
79,341
313,707
715,713
506,40
82,548
573,617
286,646
244,714
157,272
611,326
588,623
453,246
269,466
205,405
321,419
353,554
120,411
313,255
602,524
703,372
252,259
261,587
136,287
99,98
7,693
71,291
213,476
677,76
183,472
548,622
85,249
398,669
547,557
209,164
167,539
344,565
481,448
610,535
255,620
55,9
272,521
313,103
707,602
552,17
586,424
640,669
397,110
61,638
141,130
506,515
2,690
27,488
563,225
87,679
168,142
235,139
624,180
272,253
120,682
7,484
399,49
676,23
702,89
640,354
234,554
719,18
610,223
473,375
5,695
651,522
188,641
230,546
265,595
117,553
716,477
480,35
261,410
702,364
577,537
673,73
194,252
139,282
255,214
301,96
723,584
358,313
430,229
442,263
226,494
449,32
407,702
726,688
487,191
389,512
57,501
205,487
451,260
675,708
105,365
439,721
555,29
611,320
268,307
633,110
370,489
184,688
587,151
237,305
154,145
683,32
1,711
206,393
271,149
441,59
435,636
479,693
586,359
399,61
441,243
683,576
58,381
130,235
525,721
163,173
93,27
152,656
379,594
273,479
635,642
133,30
13,490
135,389
663,635
641,677
222,362
598,366
436,545
141,670
18,92
204,413
10,314
604,525
417,604
89,415
670,232
183,112
544,232
701,548
312,378
571,261
212,373
540,39
105,358
614,432
308,505
293,121
560,488
86,20
636,587
148,195
529,132
111,612
658,506
604,47
8,560
620,645
197,328
720,520
38,685
150,167
364,167
377,254
616,639
684,270
124,684
451,216
619,600
630,288
424,541
688,390
520,429
232,29
24,352
12,217
118,593
46,574
632,278
596,710
3,665
692,122
103,391
280,542
297,389
664,249
483,668
316,561
34,533
45,241
723,184
331,125
485,560
605,145
632,116
447,255
334,345
216,83
177,194
498,182
563,170
441,88
76,569
579,676
677,536
474,320
545,331
140,144
155,106
452,267
637,570
204,241
529,724
634,529
663,152
703,620
523,573
624,110
468,191
315,447
459,20
252,705
490,219
27,573
624,128
135,270
65,607
374,310
678,576
184,506
408,367
471,243
384,537
191,15
725,398
57,715
600,525
656,360
709,80
158,655
695,562
671,118
469,111
17,352
291,560
414,497
209,511
374,606
569,268
47,215
516,58
457,571
504,517
663,597
682,411
674,687
267,497
665,669
436,579
539,5
704,596
535,275
267,410
229,92
454,580
69,335
260,454
28,197
523,458
373,413
419,441
414,711
265,250
614,500
691,125
590,35
631,338
189,395
585,191
89,329
289,711
716,201
219,141
324,140
614,34
428,353
718,356
529,366
450,94
59,429
371,7
286,112
541,87
179,663
424,61
52,462
38,436
614,203
599,126
176,617
299,123
443,286
29,456
104,419
111,70
505,561
26,141
671,235
430,681
389,209
414,564
302,1
576,63
390,126
174,38
577,95
86,26
539,101
397,688
534,618
292,65
281,365
150,708
650,144
665,539
408,333
331,97
490,242
199,477
485,467
396,570
603,246
87,310
536,318
170,276
380,271
217,574
294,636
459,619
50,637
337,223
404,272
46,352
315,110
409,329
236,355
666,349
70,299
19,0
71,204
560,275
479,651
99,368
612,221
582,471
208,69
403,103
207,593
620,181
364,240
163,115
254,320
110,410
337,540
507,79
666,389
469,399
402,373
370,397
201,678
59,323
429,36
656,354
82,569
290,160
543,174
62,287
159,216
140,599
117,271
438,646
15,62
278,590
464,709
449,579
65,121
528,422
107,276
343,304
140,107
12,323
262,1
305,412
77,683
509,146
247,500
298,221
539,726
171,212
518,378
630,93
141,217
7,514
176,305
539,510
198,703
75,206
363,25
8,594
599,113
340,4
302,602
256,85
139,148
390,389
355,725
117,694
182,573
724,535
308,697
503,24
575,147
638,225
427,331
615,50
527,637
669,551
17,200
5,523
134,519
288,212
690,467
634,522
372,702
558,649
226,201
365,548
564,697
246,329
117,567
374,29
4,28
441,240
593,83
264,355
51,442
661,417
213,253
482,327
706,208
104,443
464,153
667,20
691,179
451,662
716,85
665,167
300,449
628,631
478,713
553,357
614,723
66,551
538,366
517,49
78,207
16,532
369,175
17,634
532,155
425,94
639,135
286,671
271,401
728,559
499,727
68,381
210,726
581,271
597,685
357,202
225,299
95,156
646,144
199,708
91,708
87,568
682,68
481,98
662,659
116,468
695,657
375,201
573,564
553,232
25,144
683,302
248,140
92,348
83,370
488,626
644,520
654,720
194,437
601,531
576,523
375,412
642,668
495,50
223,326
534,584
186,115
320,587
631,168
361,34
433,182
379,583
180,473
488,30
181,629
365,216
310,75
704,525
5,525
397,117
372,232
265,136
228,257
500,299
28,72
549,629
652,618
353,689
254,666
667,353
236,501
407,232
630,68
398,474
681,426
421,362
550,444
49,223
227,592
601,57
588,323
143,54
587,310
532,96
557,670
67,130
148,276
307,697
546,657
665,154
316,243
435,624
63,412
214,70
343,83
371,211
443,683
109,104
95,332
569,717
592,616
468,213
523,539
597,82
339,478
662,306
434,247
601,551
70,368
235,626
130,282
433,376
528,198
561,574
33,41
407,699
368,74
533,188
554,162
645,381
66,448
74,512
309,342
685,398
82,563
375,111
719,113
357,552
640,84
103,32
463,692
327,184
359,703
482,558
323,418
187,591
141,5
32,508
214,69
713,194
8,573
623,584
451,506
10,44
500,226
166,150
226,146
134,580
708,611
298,633
71,251
639,172
100,99
156,257
470,94
309,576
406,642
301,29
627,456
207,34
186,414
673,601
432,419
696,332
712,146
23,531
87,277
105,650
673,164
635,642
717,28
90,602
626,382
173,115
561,87
713,169
282,532
40,597
126,174
224,498
66,327
267,17
91,202
665,444
145,457
184,584
99,610
196,599
704,147
40,703
341,33
710,629
379,477
198,192
591,2
139,634
387,43
206,354
614,713
171,75
148,519
459,616
724,63
487,699
308,271
490,272
252,453
551,18
614,166
154,435
424,131
6,101
193,457
348,229
125,55
639,530
703,677
0,78
486,580
236,184
374,415
567,446
627,484
83,319
93,261
280,413
421,348
416,255
580,417
420,592
131,406
512,599
5,471
211,648
203,383
545,334
9,256
647,195
425,355
212,589
544,712
170,59
79,296
721,110
271,393
26,548
34,120
207,187
507,260
334,662
200,314
588,157
431,254
399,138
262,39
645,311
625,64
60,337
475,488
681,54
681,106
287,45
165,681
215,616
608,386
176,719
121,160
599,583
299,120
61,281
144,493
620,419
121,452
134,174
547,637
313,246
666,22
628,714
96,439
50,133
92,475
261,228
459,687
377,271
272,310
584,240
53,265
543,82
85,494
450,187
195,599
583,652
464,589
576,6
365,257
138,402
481,247
220,317
408,296
710,604
674,644
646,437
238,419
240,579
507,242
324,411
22,11
677,465
596,159
220,700
133,668
544,87
343,93
512,8
671,589
567,659
221,118
367,139
270,194
673,111
535,463
481,421
135,368
3,67
12,14
293,697
108,420
135,539
716,495
667,80
649,1
557,13
247,43
399,259
533,724
71,336
366,553
95,16
726,611
487,452
317,689
54,242
388,81
221,111
338,456
163,45
557,131
242,309
367,252
31,406
150,589
676,566
84,617
408,570
541,47
12,268
595,551
171,533
539,619
296,609
565,419
653,298
6,175
129,156
702,631
543,416
439,266
652,725
130,87
493,114
51,566
255,198
543,241
456,81
64,486
111,691
305,262
18,75
184,386
331,84
343,283
280,353
38,520
647,541
66,524
29,438
471,50
455,38
144,346
635,464
231,683
477,393
392,461
464,150
215,721
525,576
421,622
457,506
475,440
104,283
614,9
66,681
255,536
74,118
71,122
492,609
95,427
240,359
707,88
536,140
74,46
684,428
237,92
704,552
630,96
299,132
12,137
218,173
133,594
252,653
623,152
306,325
365,60
74,238
142,567
40,582
514,428
349,505
361,105
636,470
86,31
500,44
27,443
665,619
262,107
384,205
380,455
378,415
340,327
181,289
315,200
335,14
294,148
81,19
410,672
548,389
46,425
420,619
599,481
117,307
81,707
51,131
654,300
265,375
244,74
365,690
252,446
359,119
448,616
701,251
398,248
572,633
448,396
649,4
678,477
73,669
31,51
622,141
269,360
56,658
350,115
653,584
320,408
567,543
599,111
484,66
186,409
96,326
513,194
724,713
556,15
599,334
524,533
155,515
49,11
590,450
321,134
19,565
629,120
596,434
641,76
185,432
722,412
682,208
312,431
402,543
120,160
139,424
711,610
535,650
449,725
433,620
675,215
535,195
258,213
689,623
402,281
17,667
653,371
86,551
78,623
503,163
562,532
41,58
557,560
447,514
350,418
248,41
627,110
310,447
253,720
307,708
639,92
594,625
481,306
423,250
163,726
27,86
589,39
106,663
149,331
253,649
486,597
649,1
173,628
585,607
630,155
357,407
114,41
606,79
444,401
74,31
240,326
273,633
145,487
83,356
388,236
538,712
601,14
703,518
156,175
675,608
490,79
124,503
446,220
494,28
595,712
250,700
138,141
102,510
331,164
364,251
110,221
179,205
289,172
191,306
124,284
336,117
130,500
413,361
568,465
302,625
649,35
725,411
540,485
56,415
641,217
559,339
534,14
386,585
231,588
228,568
399,124
202,175
281,59
334,417
227,285
331,407
174,645
347,425
63,724
242,239
197,388
192,657
667,324
516,387
189,685
385,471
42,607
545,211
26,329
588,528
61,206
412,598
626,610
210,4
289,479
295,406
121,365
155,157
512,109
219,718
433,706
288,102
348,169
476,188
338,678
147,14
24,536
54,190
248,125
479,96
77,607
258,457
582,726
636,55
12,150
208,457
168,144
62,505
550,523
91,606
509,564
228,644
193,414
444,133
701,242
651,382
487,33
319,429
722,500
202,377
109,243
31,512
600,6
579,32
0,140
549,462
259,154
504,659
38,144
110,453
546,389
63,2
662,416
419,318
151,264
321,608
296,473
188,139
484,512
475,109
397,74
387,637
619,361
521,59
646,395
175,366
233,232
183,585
409,22
607,580
480,574
113,421
262,596
88,625
505,589
412,270
610,250
623,507
97,694
616,456
236,48
523,354
678,727
284,158
534,432
611,167
66,585
255,486
476,75
130,152
355,528
382,96
245,300
385,714
586,678
159,5
66,534
606,12
349,115
237,0
362,96
416,718
35,194
491,166
105,197
311,459
268,673
251,269
676,293
478,250
144,549
3,6
129,113
206,201
409,191
597,86
214,628
375,34
412,702
483,433
551,458
199,144
146,658
454,93
297,549
694,210
217,596
257,488
432,212
94,206
336,539
368,582
349,400
260,209
377,658
714,451
536,683
310,600
393,208
63,595
652,444
278,657
454,396
101,290
412,585
606,648
2,219
0,494
566,481
287,189
163,12
667,115
174,403
107,109
461,408
140,148
451,405
304,226
358,308
198,552
354,542
259,428
590,309
585,333
641,696
163,334
653,188
652,389
616,318
5,520
270,290
310,84
643,570
571,162
589,711
392,526
632,599
708,509
29,593
173,213
617,655
655,663
171,479
50,201
108,684
713,496
208,283
38,653
182,636
554,134
88,465
441,276
317,139
297,319
436,35
444,406
550,327
603,496
428,121
451,128
626,10
392,78
402,178
305,32
298,81
25,422
565,19
50,202
719,402
539,474
714,639
76,679
578,10
599,306
66,698
442,319
697,120
341,532
26,477
401,234
115,133
396,382
402,493
370,126
424,115
369,52
235,673
611,261
346,438
145,482
346,61
711,274
355,285
697,130
143,203
437,621
415,303
608,636
711,182
165,27
220,588
433,85
405,27
622,30
238,594
386,532
7,485
395,484
482,139
507,631
208,2
330,14
530,394
513,229
267,239
408,145
359,544
290,69
111,720
20,360
32,482
687,497
628,654
118,210
701,518
496,610
34,388
18,304
681,682
334,275
352,489
565,220
487,637
450,34
128,380
118,396
391,539
633,264
426,692
300,362
646,362
302,56
10,511
79,1
519,311
513,198
640,662
667,106
298,388
333,507
390,367
723,125
645,110
140,290
458,47
694,543
70,505
475,223
193,300
239,722
435,319
442,726
507,616
78,651
411,450
271,553
419,603
131,568
172,471
150,151
644,334
126,621
384,686
475,678
453,396
246,627
324,615
425,315
601,152
148,51
690,451
275,389
357,297
196,55
2,234
404,31
96,306
397,655
90,389
132,249
359,690
377,292
92,120
368,38
466,620
102,227
577,274
612,148
44,96
499,601
447,671
244,575
436,227
266,200
114,78
153,340
26,471
278,481
570,234
511,262
302,396
422,446
180,349
351,503
484,700
529,226
560,504
41,197
183,343
593,423
624,694
192,124
689,469
127,691
450,642
621,289
592,99
157,241
570,666
386,548
304,716
566,16
242,346
456,34
545,188
727,532
564,584
123,111
480,624
120,683
42,592
70,102
282,475
417,679
676,193
413,640
58,74
655,483
172,373
224,302
249,38
660,689
383,67
191,508
189,278
296,335
467,605
636,221
137,644
147,216
318,450
422,255
1,367
134,251
459,467
671,330
710,303
368,518
692,441
131,19
342,210
678,553
56,691
168,281
3,582
319,449
93,404
660,168
167,103
439,211
567,221
356,58
170,492
433,599
689,528
49,72
439,524
472,173
211,604
269,491
194,359
394,136
99,185
323,234
400,215
40,134
123,279
392,691
289,316
693,171
461,238
307,479
596,537
364,483
162,461
31,137
0,639
513,564
412,288
214,261
173,705
274,637
291,231
76,400
242,123
94,267
218,687
106,132
520,426
76,43
60,50
300,571
708,67
35,218
572,152
116,483
267,315
124,338
137,26
308,4
478,351
560,580
289,400
399,26
497,307
157,520
182,287
32,77
429,109
383,724
204,267
2,360
437,649
60,382
380,53
172,349
379,726
206,298
325,415
283,161
515,353
190,201
158,266
623,388
621,135
86,368
553,142
172,544
211,448
496,495
329,333
578,449
599,224
51,262
135,94
536,492
339,24
620,365
396,173
162,204
368,223
426,354
722,377
568,145
280,583
191,17
108,561
432,73
73,28
258,113
417,545
116,708
199,291
163,484
115,664
636,180
643,581
449,113
703,477
588,305
418,594
152,548
34,62
431,145
354,716
212,342
456,362
465,451
67,650
546,29
661,540
721,161
8,556
643,611
573,347
690,516
102,3
531,349
513,22
111,87
696,551
704,243
392,71
328,555
420,610
383,346
39,419
118,565
372,389
681,126
568,254
205,112
3,536
7,18
537,568
64,547
633,147
286,30
446,520
279,278
705,466
534,670
529,590
243,86
578,190
146,79
243,176
219,459
646,287
15,418
64,3
417,561
318,23
339,145
384,702
420,215
223,529
201,465
308,360
693,287
593,271
685,624
78,413
579,581
722,326
553,378
554,674
166,538
334,100
700,488
560,80
455,3
49,360
68,148
551,16
559,352
120,83
395,682
601,321
45,73
160,241
38,413
640,227
680,588
275,238
421,388
218,667
384,656
457,380
695,293
297,356
720,2
137,628
55,95
238,161
586,562
157,403
479,498
569,316
164,41
274,317
696,161
68,504
430,40
